,text,is_humor
16307,The new line-up released Badmotorfinger in 1991.,0
16308,The only time Hindenburg ever objected to a Nazi bill occurred in early April 1933.,0
16309,Anger can be of one of two main types : Passive anger and Aggressive anger.,0
16310,Most date from the early Neolithic period.,0
16311,The 1990 Formula One season was the 41st season of FIA Formula One motor racing.,0
16312,"The Full Moon Party is an all-night beach party that takes place in Haad Rin on the island of Ko Pha Ngan , Thailand on the night of every full moon.",0
16313,His mother died when he was 9.,0
16314,Absorbing UV and converting it into visible light in this way was considered one possible way of providing energy to a primitive cell.,0
16315,`` Thant '' was his only name.,0
16316,"The Georges Head Battery is located on Georges Head , in the suburb of Mosman in Sydney , New South Wales , Australia.",0
16317,She died in 1961 from heart failure.,0
16318,"Officially , the games lasted for four and a half months ; in fact , James Edward Sullivan tried to hold an event every day for the duration of the fair.",0
16319,For the opposite of Denotation see Connotation.,0
16320,"The Bald Eagle can be long-lived in captivity if well cared for , but does not breed well even under the best conditions.",0
16321,Curse stones generally involved particle stones with the power to curse . One example involved turning a stone three times and saying the name of the person you wanted to curse.,0
16322,"After this , WCW 's men came into the ring and high-fived the ECW men.",0
16323,"The Assembly Council normally includes the president , two vice presidents and two elected members.",0
16324,"James was born near Bentonia , Mississippi.",0
16325,"Early electromechanical instruments , such as the Ondes Martenot , appeared early in the century.",0
16326,Good Quarters to be given when Craved.,0
16327,The wood works reasonably well for steam-bending.,0
16328,"Flemish Brabant is a province of Flanders , one of the three regions of Belgium.",0
16329,"When spoken , the meanings may be distinguished by different pronunciations or they may not.",0
16330,His son drowned in the Yarra River.,0
16331,DeLand is also home to Skydive DeLand.,0
16332,The first recorded use of amber as a color name in English was in 1500.,0
16333,"If you don't , many other administrators do - ask on the or on.",0
16334,"After 2002 , Song continued to make guest appearances in American situation comedies such as That 's So Raven and One on One.",0
16335,This is a regional school district that incorporates two or more towns into one school department with one high school and middle school.,0
16336,The first edition was published in 2004.,0
16337,"Considered one of the best in the country , the Linha Turismo is available every thirty minutes and has a two and a half-hour tour , which travels around forty-four kilometers.",0
16338,"They are one of the two groups of gods , the other being the Vanir.",0
16339,"In this case , add to only one talk page , with a list all of the pages that needs updating and a clear description of what needs to be done.",0
16340,The first recorded use of beige as a color name in English was in 1887.,0
16341,"Pet snakes can be fed relatively infrequently , usually once every 5 - 14 days.",0
16342,This began a period of great productivity.,0
16343,`` Say My Name '' is hit song by American R&B group Destiny 's Child.,0
16344,"The fantasy world , which is a reflection on their lives , comes to life through their eyes as they explore the surroundings.",0
16345,"During the late 1950s , Blake became one of the best known British pop artists.",0
16346,They also have two small post-occipital scutes.,0
16347,"Selenium also exists in many non-conductive forms : a black glass-like allotrope , as well as several red crystalline forms built of eight-membered ring molecules , like its lighter cousin sulfur.",0
16348,Malibu picked up three inches of snow - the first measurable snow in five decades.,0
16349,See also WikiProject Musicians/Navbox for more information.,0
16350,Bridget Jane Fonda is a US actress.,0
16351,"In reality , Act Five often ends up cycling back through Acts One through Four.",0
16352,Users of slide rules would simply approximate or drop small terms to simplify the calculation.,0
16353,All parameters must be in lowercase only.,0
16354,"Children 's Literature wrote , `` This fast-paced story is full of adventure and humor.",0
16355,"It also means to have one 's guard down , open to censure or criticism.",0
16356,The open assembly was abolished in 1997.,0
16357,"Bolas of three weights are usually designed with two shorter cords with heavier weights , and one longer cord with a light weight.",0
16358,"However , the Nazis were well organised.",0
16359,I was stabbed in the back . '',0
16360,"Targowica confederates , who did not expect another partition , and the king , StanisÅaw August Poniatowski , who joined them near the end , both lost much prestige and support.",0
16361,"Penner was born in Winnipeg , Manitoba.",0
16362,"In 1933 Hoffmann - La Roche became the first pharmaceutical company to mass-produce synthetic vitamin C , under the brand name of Redoxon.",0
16363,Two deaths were also reported in Haiti.,0
16364,In North America they make massive southward migrations starting in August until the first frost.,0
16365,"Bennington was born in Phoenix , Arizona.",0
16366,The Italians first thought of wooden holders.,0
16367,After the release of Reckless the album would chart on the British album chart and would later be certified Silver by the BPI.,0
16368,"The two went their separate ways in 1937 , one year before Johnson 's death.",0
16369,It is powered by two AA batteries.,0
16370,Ubuntu Live USB Creator is an official tool to create Live USBs of Ubuntu from the Live CD or from an iso image.,0
16371,Two schooners were damaged during the system.,0
16372,"Principal photography for the film was shot in Auckland , New Zealand within sixty days.",0
16373,The foundations of this early fortress remain.,0
16374,"When he returns home , Jess finds that his father and mother are worried sick because they did not know where he was.",0
16375,"The family live in Winchester , Massachusetts.",0
16376,It quickly dissipated later that same day.,0
16377,She has played extensively in men 's tournaments around the world and her best form was seen in the 1980s and early 1990s.,0
16378,"Storms were named Lorenzo , Michelle , and Olga for the first time in 2001.",0
16379,"Maine Road also gives its name to a non-league football club , Maine Road F.C..",0
16380,A trading post is a place or establishment where the trading of goods takes place.,0
